condition,model,mode,embed_model,gpt_model,sections,embeds,accuracy,precision,recall,f1,roc_auc,hold_accuracy,hold_precision,hold_recall,hold_f1,hold_roc_auc,file
gi bleed,knn,basic,ember-v1,gpt4,all,refute,0.9041533546325878,0.3333333333333333,0.36363636363636365,0.34782608695652173,0.8197438300531085,0.9380530973451328,0.7058823529411765,0.5714285714285714,0.631578947368421,0.8548199767711963,basic_ember-v1_gpt4_embeddings.csv
acute liver injury,knn,basic,ember-v1,gpt4,all,refute,0.9377593360995851,0.7142857142857143,0.47619047619047616,0.5714285714285714,0.9314935064935065,0.880859375,0.47058823529411764,0.13333333333333333,0.2077922077922078,0.6035213864306783,basic_ember-v1_gpt4_embeddings.csv
acute kidney injury,knn,basic,ember-v1,gpt4,all,refute,0.8821292775665399,0.5862068965517241,0.4722222222222222,0.5230769230769231,0.7998042094958394,0.9411764705882353,0.4583333333333333,0.4782608695652174,0.46808510638297873,0.7863941163746485,basic_ember-v1_gpt4_embeddings.csv
acute myocardial infarction,logistic,rag,SFR-Embedding-Mistral,gpt4,WP,all_embeds,0.9175257731958762,0.6,0.6,0.6,0.9309067688378033,0.6166134185303515,0.21476510067114093,0.9142857142857143,0.34782608695652173,0.8515930113052416,rag_SFR-Embedding-Mistral_gpt4_WP_embeddings.csv
gi bleed,logistic,rag,SFR-Embedding-Mistral,gpt4,WP,all_embeds,0.8974358974358975,0.4444444444444444,0.41379310344827586,0.42857142857142855,0.9151943462897526,0.5973451327433629,0.18181818181818182,0.9523809523809523,0.3053435114503817,0.9282229965156795,rag_SFR-Embedding-Mistral_gpt4_WP_embeddings.csv
acute liver injury,logistic,rag,SFR-Embedding-Mistral,gpt4,WP,all_embeds,0.91701244813278,0.6470588235294118,0.44,0.5238095238095238,0.9192592592592593,0.592156862745098,0.1991869918699187,0.8166666666666667,0.3202614379084967,0.7857407407407407,rag_SFR-Embedding-Mistral_gpt4_WP_embeddings.csv
acute kidney injury,logistic,rag,SFR-Embedding-Mistral,gpt4,WP,all_embeds,0.8555133079847909,0.5428571428571428,0.4634146341463415,0.5,0.8738738738738738,0.5905882352941176,0.116751269035533,1.0,0.20909090909090908,0.9163962794722043,rag_SFR-Embedding-Mistral_gpt4_WP_embeddings.csv
acute myocardial infarction,logistic,rag,SFR-Embedding-Mistral,gpt4,WP,support,0.9243986254295533,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.932183908045977,0.6261980830670927,0.2112676056338028,0.8571428571428571,0.3389830508474576,0.8474820143884892,rag_SFR-Embedding-Mistral_gpt4_WP_embeddings.csv
gi bleed,logistic,rag,SFR-Embedding-Mistral,gpt4,WP,support,0.8974358974358975,0.45161290322580644,0.4827586206896552,0.4666666666666667,0.9162909711222127,0.6106194690265486,0.18691588785046728,0.9523809523809523,0.3125,0.8961672473867596,rag_SFR-Embedding-Mistral_gpt4_WP_embeddings.csv
acute liver injury,logistic,rag,SFR-Embedding-Mistral,gpt4,WP,support,0.921161825726141,0.6363636363636364,0.56,0.5957446808510638,0.9205555555555555,0.5764705882352941,0.188,0.7833333333333333,0.3032258064516129,0.7716666666666666,rag_SFR-Embedding-Mistral_gpt4_WP_embeddings.csv
acute kidney injury,logistic,rag,SFR-Embedding-Mistral,gpt4,WP,support,0.8631178707224335,0.5675675675675675,0.5121951219512195,0.5384615384615384,0.8724456163480554,0.6023529411764705,0.11979166666666667,1.0,0.21395348837209302,0.9150984209387844,rag_SFR-Embedding-Mistral_gpt4_WP_embeddings.csv
acute myocardial infarction,logistic,rag,SFR-Embedding-Mistral,gpt4,WP,refute,0.8969072164948454,0.5,0.4,0.4444444444444444,0.8696679438058749,0.5686900958466453,0.1951219512195122,0.9142857142857143,0.32160804020100503,0.8303186022610484,rag_SFR-Embedding-Mistral_gpt4_WP_embeddings.csv
gi bleed,logistic,rag,SFR-Embedding-Mistral,gpt4,WP,refute,0.8846153846153846,0.37037037037037035,0.3448275862068966,0.35714285714285715,0.8362982819544291,0.6194690265486725,0.18446601941747573,0.9047619047619048,0.3064516129032258,0.8771196283391405,rag_SFR-Embedding-Mistral_gpt4_WP_embeddings.csv
acute liver injury,logistic,rag,SFR-Embedding-Mistral,gpt4,WP,refute,0.8506224066390041,0.37209302325581395,0.64,0.47058823529411764,0.8637962962962963,0.6137254901960785,0.20600858369098712,0.8,0.32764505119453924,0.7434074074074074,rag_SFR-Embedding-Mistral_gpt4_WP_embeddings.csv
acute kidney injury,logistic,rag,SFR-Embedding-Mistral,gpt4,WP,refute,0.7946768060836502,0.3673469387755102,0.43902439024390244,0.4,0.8083388266315096,0.56,0.09803921568627451,0.8695652173913043,0.1762114537444934,0.8117023577763357,rag_SFR-Embedding-Mistral_gpt4_WP_embeddings.csv
acute myocardial infarction,rf,rag,SFR-Embedding-Mistral,gpt4,WP,all_embeds,0.8969072164948454,0.5,0.03333333333333333,0.0625,0.941123882503193,0.8881789137380192,0.0,0.0,0.0,0.6604830421377184,rag_SFR-Embedding-Mistral_gpt4_WP_embeddings.csv
gi bleed,rf,rag,SFR-Embedding-Mistral,gpt4,WP,all_embeds,0.907051282051282,0.0,0.0,0.0,0.8931400024369441,0.9070796460176991,0.0,0.0,0.0,0.7118466898954704,rag_SFR-Embedding-Mistral_gpt4_WP_embeddings.csv
acute liver injury,rf,rag,SFR-Embedding-Mistral,gpt4,WP,all_embeds,0.9128630705394191,1.0,0.16,0.27586206896551724,0.8841666666666668,0.8823529411764706,0.0,0.0,0.0,0.642462962962963,rag_SFR-Embedding-Mistral_gpt4_WP_embeddings.csv
acute kidney injury,rf,rag,SFR-Embedding-Mistral,gpt4,WP,all_embeds,0.8479087452471483,1.0,0.024390243902439025,0.047619047619047616,0.842946605141727,0.9458823529411765,0.0,0.0,0.0,0.7689811810512653,rag_SFR-Embedding-Mistral_gpt4_WP_embeddings.csv
acute myocardial infarction,rf,rag,SFR-Embedding-Mistral,gpt4,WP,support,0.8969072164948454,0.5,0.03333333333333333,0.0625,0.9325031928480205,0.8881789137380192,0.0,0.0,0.0,0.563874614594039,rag_SFR-Embedding-Mistral_gpt4_WP_embeddings.csv
gi bleed,rf,rag,SFR-Embedding-Mistral,gpt4,WP,support,0.9038461538461539,0.0,0.0,0.0,0.9025222371146583,0.9070796460176991,0.0,0.0,0.0,0.43031358885017423,rag_SFR-Embedding-Mistral_gpt4_WP_embeddings.csv
acute liver injury,rf,rag,SFR-Embedding-Mistral,gpt4,WP,support,0.9045643153526971,1.0,0.08,0.14814814814814814,0.9026851851851851,0.8823529411764706,0.0,0.0,0.0,0.6842037037037036,rag_SFR-Embedding-Mistral_gpt4_WP_embeddings.csv
acute kidney injury,rf,rag,SFR-Embedding-Mistral,gpt4,WP,support,0.8479087452471483,1.0,0.024390243902439025,0.047619047619047616,0.8403647549989013,0.9458823529411765,0.0,0.0,0.0,0.7333441488211119,rag_SFR-Embedding-Mistral_gpt4_WP_embeddings.csv
acute myocardial infarction,rf,rag,SFR-Embedding-Mistral,gpt4,WP,refute,0.8969072164948454,0.0,0.0,0.0,0.8706257982120051,0.8881789137380192,0.0,0.0,0.0,0.6913155190133606,rag_SFR-Embedding-Mistral_gpt4_WP_embeddings.csv
gi bleed,rf,rag,SFR-Embedding-Mistral,gpt4,WP,refute,0.907051282051282,0.0,0.0,0.0,0.8208236870963812,0.9070796460176991,0.0,0.0,0.0,0.7852497096399536,rag_SFR-Embedding-Mistral_gpt4_WP_embeddings.csv
acute liver injury,rf,rag,SFR-Embedding-Mistral,gpt4,WP,refute,0.8589211618257261,0.23529411764705882,0.16,0.19047619047619047,0.8566666666666666,0.8823529411764706,0.0,0.0,0.0,0.5060370370370371,rag_SFR-Embedding-Mistral_gpt4_WP_embeddings.csv
acute kidney injury,rf,rag,SFR-Embedding-Mistral,gpt4,WP,refute,0.844106463878327,0.0,0.0,0.0,0.7696110744891232,0.9458823529411765,0.0,0.0,0.0,0.6553104044992428,rag_SFR-Embedding-Mistral_gpt4_WP_embeddings.csv
acute myocardial infarction,knn,rag,SFR-Embedding-Mistral,gpt4,WP,all_embeds,0.9106529209621993,0.6666666666666666,0.26666666666666666,0.38095238095238093,0.8388250319284802,0.8881789137380192,0.5,0.14285714285714285,0.2222222222222222,0.685765673175745,rag_SFR-Embedding-Mistral_gpt4_WP_embeddings.csv
gi bleed,knn,rag,SFR-Embedding-Mistral,gpt4,WP,all_embeds,0.907051282051282,0.5,0.27586206896551724,0.35555555555555557,0.8626172779334714,0.9070796460176991,0.5,0.19047619047619047,0.27586206896551724,0.8418118466898955,rag_SFR-Embedding-Mistral_gpt4_WP_embeddings.csv
acute liver injury,knn,rag,SFR-Embedding-Mistral,gpt4,WP,all_embeds,0.91701244813278,0.6923076923076923,0.36,0.47368421052631576,0.8700925925925926,0.8431372549019608,0.3076923076923077,0.26666666666666666,0.2857142857142857,0.733648148148148,rag_SFR-Embedding-Mistral_gpt4_WP_embeddings.csv
acute kidney injury,knn,rag,SFR-Embedding-Mistral,gpt4,WP,all_embeds,0.870722433460076,0.7333333333333333,0.2682926829268293,0.39285714285714285,0.792408261920457,0.9505882352941176,0.5625,0.391304347826087,0.46153846153846156,0.783690244430024,rag_SFR-Embedding-Mistral_gpt4_WP_embeddings.csv
acute myocardial infarction,knn,rag,SFR-Embedding-Mistral,gpt4,WP,support,0.9312714776632303,0.7777777777777778,0.4666666666666667,0.5833333333333334,0.8646232439335889,0.9009584664536742,0.6666666666666666,0.22857142857142856,0.3404255319148936,0.747070914696814,rag_SFR-Embedding-Mistral_gpt4_WP_embeddings.csv
gi bleed,knn,rag,SFR-Embedding-Mistral,gpt4,WP,support,0.9102564102564102,0.5454545454545454,0.20689655172413793,0.3,0.8298403801632753,0.9070796460176991,0.5,0.23809523809523808,0.3225806451612903,0.8479674796747967,rag_SFR-Embedding-Mistral_gpt4_WP_embeddings.csv
acute liver injury,knn,rag,SFR-Embedding-Mistral,gpt4,WP,support,0.9336099585062241,0.7647058823529411,0.52,0.6190476190476191,0.8554629629629629,0.8607843137254902,0.40350877192982454,0.38333333333333336,0.39316239316239315,0.7346481481481482,rag_SFR-Embedding-Mistral_gpt4_WP_embeddings.csv
acute kidney injury,knn,rag,SFR-Embedding-Mistral,gpt4,WP,support,0.8593155893536122,0.5909090909090909,0.3170731707317073,0.4126984126984127,0.8026807295099978,0.9152941176470588,0.2903225806451613,0.391304347826087,0.3333333333333333,0.7813649145576466,rag_SFR-Embedding-Mistral_gpt4_WP_embeddings.csv
acute myocardial infarction,knn,rag,SFR-Embedding-Mistral,gpt4,WP,refute,0.9140893470790378,0.7272727272727273,0.26666666666666666,0.3902439024390244,0.8267560664112388,0.8849840255591054,0.3333333333333333,0.02857142857142857,0.05263157894736842,0.5772353545734841,rag_SFR-Embedding-Mistral_gpt4_WP_embeddings.csv
gi bleed,knn,rag,SFR-Embedding-Mistral,gpt4,WP,refute,0.9006410256410257,0.4166666666666667,0.1724137931034483,0.24390243902439024,0.8024247593517728,0.915929203539823,0.5454545454545454,0.5714285714285714,0.5581395348837209,0.8152148664343787,rag_SFR-Embedding-Mistral_gpt4_WP_embeddings.csv
acute liver injury,knn,rag,SFR-Embedding-Mistral,gpt4,WP,refute,0.9128630705394191,0.6666666666666666,0.32,0.43243243243243246,0.7824074074074074,0.8823529411764706,0.5,0.05,0.09090909090909091,0.6619259259259259,rag_SFR-Embedding-Mistral_gpt4_WP_embeddings.csv
acute kidney injury,knn,rag,SFR-Embedding-Mistral,gpt4,WP,refute,0.8745247148288974,0.7857142857142857,0.2682926829268293,0.4,0.7268732146780927,0.9411764705882353,0.3333333333333333,0.08695652173913043,0.13793103448275862,0.8401470906337876,rag_SFR-Embedding-Mistral_gpt4_WP_embeddings.csv
