file,set_id,spl_version,title,ingredient_rx_cui,ingredient_name,pt_meddra_id,pt_meddra_term,cohort_id,condition_name,positive_controls,label,cohort_id_right,drug_concept_id,affect,reference
./data/2024_latest_labels/latest_labels_ingredients/20231111_8983d6a0-f63f-4f8e-bba4-38223f39e29b.json,8983d6a0-f63f-4f8e-bba4-38223f39e29b,11,"These highlights do not include all the information needed to use BENZNIDAZOLE TABLETS safely and effectively. See full prescribing information for BENZNIDAZOLE TABLETS.
 



BENZNIDAZOLE tablets, for oral use
 

Initial U.S. Approval: 2017",18994,benznidazole,10000804,acute hepatic failure,500000301,acute liver injury,5,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230225_d7354af1-f304-f4d9-e053-2995a90ab219.json,d7354af1-f304-f4d9-e053-2995a90ab219,2,"These highlights do not include all the information needed to use FILSPARITM safely and effectively. See full prescribing information for FILSPARITM.
FILSPARITM (sparsentan) tablets, for oral useInitial U.S. Approval: 2023",2630535,sparsentan,10019851,hepatotoxicity,500000301,acute liver injury,28,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20231229_a161f9d4-70f1-4097-957a-eafb35d3274f.json,a161f9d4-70f1-4097-957a-eafb35d3274f,8,"These highlights do not include all the information needed to use BAFIERTAM safely and effectively. See full prescribing information for BAFIERTAM. BAFIERTAM® (monomethyl fumarate) delayed-release capsules, for oral use Initial U.S. Approval:  2013",1546433,monomethyl fumarate,10067125,liver injury,500000301,acute liver injury,6,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230329_64000394-1ef6-4e76-8ba8-11f25ba1b167.json,64000394-1ef6-4e76-8ba8-11f25ba1b167,6,"These highlights do not include all the information needed to use LIVMARLI safely and effectively. See full prescribing information for LIVMARLI. 
 LIVMARLI® (maralixibat) oral solution  Initial U.S. Approval:  2021",2571074,maralixibat,10018830,haematemesis,500001001,gi bleed,11,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240125_077a92f6-9f1b-479a-87c7-c92b5db6aa9c.json,077a92f6-9f1b-479a-87c7-c92b5db6aa9c,10,"These highlights do not include all the information needed to use ORGOVYX safely and effectively. See full prescribing information for ORGOVYX.
 



ORGOVYX (relugolix) tablets, for oral use
 

Initial U.S. Approval: 2020",2472778,relugolix,10069339,acute kidney injury,500000401,acute kidney injury,6,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230411_2b25ef01-5c9e-11e1-b86c-0800200c9a66.json,2b25ef01-5c9e-11e1-b86c-0800200c9a66,24,"These highlights do not include all the information needed to use POMALYST safely and effectively. See full prescribing information for POMALYST.
 POMALYST® (pomalidomide) capsules, for oral use Initial U.S. Approval:  2013",1369713,pomalidomide,10038435,renal failure,500000401,acute kidney injury,20,1,,,,
./data/2024_latest_labels/gold_xml/20230411_2b25ef01-5c9e-11e1-b86c-0800200c9a66.json,2b25ef01-5c9e-11e1-b86c-0800200c9a66,24,"These highlights do not include all the information needed to use POMALYST safely and effectively. See full prescribing information for POMALYST.
 POMALYST® (pomalidomide) capsules, for oral use Initial U.S. Approval:  2013",1369713,pomalidomide,10060795,hepatic enzyme increased,500000301,acute liver injury,14,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230426_a2523317-e071-4e04-9d9f-9053286e0ce2.json,a2523317-e071-4e04-9d9f-9053286e0ce2,8,"AMYTAL® SODIUM CII

(amobarbital sodium)

FOR INJECTION, USP

Vials



CAUTION: These products are to be used under the direction of a physician.

The intravenous administration of AMYTAL® SODIUM

(amobarbital sodium) FOR INJECTION, USP carries with it the potential dangers

inherent in the intravenous use of any potent hypnotic.",719,amobarbital,10067125,liver injury,500000301,acute liver injury,6,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240123_fb973a8d-7fea-4a7a-963f-2a8e67a46e55.json,fb973a8d-7fea-4a7a-963f-2a8e67a46e55,6,"These highlights do not include all the information needed to use PLUVICTO safely and effectively. See full prescribing information for PLUVICTO.
		

		PLUVICTO® (lutetium Lu 177 vipivotide tetraxetan) injection, for intravenous use
		
		Initial U.S. Approval: 2022",2597054,vipivotide tetraxetan,10069339,acute kidney injury,500000401,acute kidney injury,6,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230803_cf94c7fc-13a0-4ac9-bb85-9c38aa704d35.json,cf94c7fc-13a0-4ac9-bb85-9c38aa704d35,5,"These highlights do not include all the information needed to use FERUMOXYTOL INJECTION safely and effectively. See full prescribing information for FERUMOXYTOL INJECTION. 
	FERUMOXYTOL injection, for intravenous use 	Initial U.S. Approval: 2009",473387,ferumoxytol,10069339,acute kidney injury,500000401,acute kidney injury,6,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240223_b81c6495-8b30-41ef-8a0f-4cbfd87f1eb4.json,b81c6495-8b30-41ef-8a0f-4cbfd87f1eb4,9,"IBUPROFEN Tablets, USP",5640,ibuprofen,10019851,hepatotoxicity,500000301,acute liver injury,28,1,500000301,1177480,1,1
./data/2024_latest_labels/latest_labels_ingredients/20230527_11fa3fc9-6776-49a6-b1c1-653f627c3e58.json,11fa3fc9-6776-49a6-b1c1-653f627c3e58,11,"These highlights do not include all the information needed to use RYDAPT safely and effectively. See full prescribing information for RYDAPT.
RYDAPT® (midostaurin) capsules, for oral useInitial U.S. Approval: 2017",1919083,midostaurin,10038435,renal failure,500000401,acute kidney injury,20,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230528_645c887c-8cd4-4623-8da9-ac223d71a8b9.json,645c887c-8cd4-4623-8da9-ac223d71a8b9,8,"These highlights do not include all the information needed to use AYVAKIT safely and effectively. See full prescribing information for AYVAKIT.
 AYVAKIT® (avapritinib) tablets, for oral use Initial U.S. Approval: 2020",2272107,avapritinib,10017955,gastrointestinal haemorrhage,500001001,gi bleed,21,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230613_c387579e-cee0-4334-bd1e-73f93ac1bde6.json,c387579e-cee0-4334-bd1e-73f93ac1bde6,18,"These highlights do not include all the information needed to use COTELLIC safely and effectively. See full prescribing information for COTELLIC.
COTELLIC®  (cobimetinib) tablets, for oral useInitial U.S. Approval: 2015",1722365,cobimetinib,10017955,gastrointestinal haemorrhage,500001001,gi bleed,21,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230613_c387579e-cee0-4334-bd1e-73f93ac1bde6.json,c387579e-cee0-4334-bd1e-73f93ac1bde6,18,"These highlights do not include all the information needed to use COTELLIC safely and effectively. See full prescribing information for COTELLIC.
COTELLIC®  (cobimetinib) tablets, for oral useInitial U.S. Approval: 2015",1722365,cobimetinib,10018830,haematemesis,500001001,gi bleed,11,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240210_b7b679a9-6823-4ef8-8d31-3ab5058ffcfc.json,b7b679a9-6823-4ef8-8d31-3ab5058ffcfc,11,"These highlights do not include all the information needed to use ELIGARD
®
 safely and effectively. See full prescribing information for ELIGARD.
ELIGARD (leuprolide acetate) for injectable suspension, for subcutaneous use Initial U.S. Approval: 2002",42375,leuprolide,10067125,liver injury,500000301,acute liver injury,6,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20231216_d66bdf0d-9d65-45de-ae5b-a58617c27492.json,d66bdf0d-9d65-45de-ae5b-a58617c27492,9,"These highlights do not include all the information needed to use UNITUXIN safely and effectively.  See Full Prescribing Information for UNITUXIN. 
UNITUXIN® (dinutuximab) injection, for intravenous use Initial U.S. Approval:  2015",1606274,dinutuximab,10017955,gastrointestinal haemorrhage,500001001,gi bleed,21,1,,,,
./data/2024_latest_labels/train_xml/20230720_de3d9c26-572b-4ea4-9b2d-dd58a2b3e8fa.json,de3d9c26-572b-4ea4-9b2d-dd58a2b3e8fa,24,"These highlights do not include all the information needed to use JEVTANA safely and effectively. See full prescribing information for JEVTANA.
 JEVTANA® (cabazitaxel) injection, for intravenous use Initial U.S. Approval: 2010",996051,cabazitaxel,10038435,renal failure,500000401,acute kidney injury,20,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230802_1af01887-b69d-444b-91ed-ebfe12784440.json,1af01887-b69d-444b-91ed-ebfe12784440,13,"Simulect

®


(basiliximab)


For Injection


Rx only



	Prescribing Information",196102,basiliximab,10017955,gastrointestinal haemorrhage,500001001,gi bleed,21,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240123_fff5d805-4ffd-4e8e-8e63-6f129697563e.json,fff5d805-4ffd-4e8e-8e63-6f129697563e,18,"These highlights do not include all the information needed to use ZYKADIA safely and effectively. See full prescribing information for ZYKADIA.


ZYKADIA® (ceritinib) capsules, for oral use

ZYKADIA® (ceritinib) tablets, for oral use

Initial U.S. Approval: 2014",1535457,ceritinib,10028596,myocardial infarction,500000801,acute myocardial infarction,29,1,,,,
./data/2024_latest_labels/train_xml/20240123_fff5d805-4ffd-4e8e-8e63-6f129697563e.json,fff5d805-4ffd-4e8e-8e63-6f129697563e,18,"These highlights do not include all the information needed to use ZYKADIA safely and effectively. See full prescribing information for ZYKADIA.


ZYKADIA® (ceritinib) capsules, for oral use

ZYKADIA® (ceritinib) tablets, for oral use

Initial U.S. Approval: 2014",1535457,ceritinib,10028596,myocardial infarction,500000801,acute myocardial infarction,29,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230817_44492772-5aed-4627-bd85-e8e89f308bb3.json,44492772-5aed-4627-bd85-e8e89f308bb3,12,"These highlights do not include all the information needed to use MAYZENT safely and effectively. See full prescribing information for MAYZENT.


MAYZENT® (siponimod) tablets, for oral use

Initial U.S. Approval: 2019",2121085,siponimod,10024690,liver function test abnormal,500000301,acute liver injury,15,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20231215_496b38ee-45b6-4bb2-a35e-9023c3b73719.json,496b38ee-45b6-4bb2-a35e-9023c3b73719,5,"These highlights do not include all the information needed to use TIOTROPIUM BROMIDE INHALATION POWDER safely and effectively. See full prescribing information for TIOTROPIUM BROMIDE INHALATION POWDER.
TIOTROPIUM BROMIDE inhalation powder, for oral inhalation useInitial U.S. Approval: 2004",69120,tiotropium,10024690,liver function test abnormal,500000301,acute liver injury,15,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240131_5cd725a1-2fa4-408a-a651-57a7b84b2118.json,5cd725a1-2fa4-408a-a651-57a7b84b2118,18,"These highlights do not include all the information needed to use BAVENCIO safely and effectively. See full prescribing information for BAVENCIO.
 BAVENCIO® (avelumab) injection, for intravenous use Initial U.S. Approval: 2017",1875534,avelumab,10060795,hepatic enzyme increased,500000301,acute liver injury,14,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240128_c27f2d57-4b9d-4b78-8d85-3bac84f733b1.json,c27f2d57-4b9d-4b78-8d85-3bac84f733b1,5,"Flurbiprofen Sodium Ophthalmic Solution, USP 0.03% 

(Sterile)",4502,flurbiprofen,10017955,gastrointestinal haemorrhage,500001001,gi bleed,21,1,500001001,1156378,1,1
./data/2024_latest_labels/latest_labels_ingredients/20240221_8d5ace90-983b-48c4-baf1-b44f6af146de.json,8d5ace90-983b-48c4-baf1-b44f6af146de,2,"Carbamazepine Oral Suspension, USP
 
Rx only
 
Prescribing Information",2002,carbamazepine,10038435,renal failure,500000401,acute kidney injury,20,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240224_4034fb6d-f55d-4df0-b500-d6a413591f6e.json,4034fb6d-f55d-4df0-b500-d6a413591f6e,39,"These highlights do not include all the information needed to use DOXAZOSIN TABLETS safely and effectively. See full prescribing information for DOXAZOSIN TABLETS.




DOXAZOSIN tablets, for oral use 




Initial U.S. Approval: 1990",49276,doxazosin,10028596,myocardial infarction,500000801,acute myocardial infarction,29,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240220_10a3fbc9-00c6-ad83-e063-6294a90ae1ad.json,10a3fbc9-00c6-ad83-e063-6294a90ae1ad,1,"These highlights do not include all the information needed to use OMEPRAZOLE DELAYED-RELEASE CAPSULES safely and effectively. See full prescribing information for OMEPRAZOLE DELAYED-RELEASE CAPSULES.
 

OMEPRAZOLE delayed-release capsules, for oral use
 
Initial U.S. Approval: 1989",7646,omeprazole,10019663,hepatic failure,500000301,acute liver injury,45,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20231221_8a5fb6a2-9fae-4872-8c5c-0f1ba03a57cb.json,8a5fb6a2-9fae-4872-8c5c-0f1ba03a57cb,19,Nisoldipine,7435,nisoldipine,10017955,gastrointestinal haemorrhage,500001001,gi bleed,21,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240217_53103d2f-4453-49a8-9e36-888d919879f6.json,53103d2f-4453-49a8-9e36-888d919879f6,1,"Zaleplon Capsules, USP

CIV",74667,zaleplon,10024690,liver function test abnormal,500000301,acute liver injury,15,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20100125_c6c48eee-240b-4425-8691-35462523652e.json,c6c48eee-240b-4425-8691-35462523652e,1,"DARVON-N  - propoxyphene napsylate tablet, film coated",8785,propoxyphene,10028596,myocardial infarction,500000801,acute myocardial infarction,29,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240224_4314da8a-40e5-4aba-a32b-57b4166ade30.json,4314da8a-40e5-4aba-a32b-57b4166ade30,12,"These highlights do not include all the information needed to use AZITHROMYCIN TABLETS safely and effectively. See full prescribing information for AZITHROMYCIN TABLETS.  AZITHROMYCIN tablets, for oral use Initial U.S. Approval: 1991",18631,azithromycin,10062237,renal impairment,500000401,acute kidney injury,8,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240224_4314da8a-40e5-4aba-a32b-57b4166ade30.json,4314da8a-40e5-4aba-a32b-57b4166ade30,12,"These highlights do not include all the information needed to use AZITHROMYCIN TABLETS safely and effectively. See full prescribing information for AZITHROMYCIN TABLETS.  AZITHROMYCIN tablets, for oral use Initial U.S. Approval: 1991",18631,azithromycin,10062685,hepatic enzyme abnormal,500000301,acute liver injury,3,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240217_fabf55db-8b50-491f-b76d-a0fe5fb6c9b0.json,fabf55db-8b50-491f-b76d-a0fe5fb6c9b0,17,"These highlights do not include all the information needed to use CIPROFLOXACIN TABLETS safely and effectively. See full prescribing information for CIPROFLOXACIN TABLETS.
 

CIPROFLOXACIN tablet, for oral use
 
Initial U.S. Approval: 1987",2551,ciprofloxacin,10019663,hepatic failure,500000301,acute liver injury,45,1,500000301,1797513,1,1
./data/2024_latest_labels/latest_labels_ingredients/20240224_76e1839b-7462-4344-b319-001a5f57d67a.json,76e1839b-7462-4344-b319-001a5f57d67a,12,"These highlights do not include all the information needed to use PANTOPRAZOLE SODIUM DELAYED-RELEASE TABLETS safely and effectively. See full prescribing information for PANTOPRAZOLE SODIUM DELAYED-RELEASE TABLETS.
 

PANTOPRAZOLE SODIUM delayed-release tablets, for oral use
 
Initial U.S. approval: 2000",40790,pantoprazole,10024690,liver function test abnormal,500000301,acute liver injury,15,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240221_9678a98e-4aab-4d87-b5e1-37c3109e378e.json,9678a98e-4aab-4d87-b5e1-37c3109e378e,16,"These highlights do not include all the information needed to use TIZANIDINE Tablets, USP safely and effectively. See full prescribing information for TIZANIDINE Tablets, USP.TIZANIDINE (tizanidine hydrochloride) Tablets USP, for oral useInitial U.S. Approval:1996",57258,tizanidine,10067125,liver injury,500000301,acute liver injury,6,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240224_5198b1c8-8dd6-4b8f-bd85-294ac468af53.json,5198b1c8-8dd6-4b8f-bd85-294ac468af53,10,"These highlights do not include all the information needed to use FLUVOXAMINE MALEATE TABLETS safely and effectively. See full prescribing information for FLUVOXAMINE MALEATE TABLETS.
 

FLUVOXAMINE MALEATE tablets, for oral use
 
Initial U.S. Approval: 1994",42355,fluvoxamine,10069339,acute kidney injury,500000401,acute kidney injury,6,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240217_22174520-4b78-4841-96f7-530ba12d2cf1.json,22174520-4b78-4841-96f7-530ba12d2cf1,8,"Paroxetine Tablets USP, film coated for oral use",32937,paroxetine,10018830,haematemesis,500001001,gi bleed,11,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240221_304a3059-4f7f-4ec4-839d-86492bb5e07b.json,304a3059-4f7f-4ec4-839d-86492bb5e07b,6,"These highlights do not include all the information needed to use MEMANTINE HYDROCHLORIDE TABLETS safely and effectively. See full prescribing information for MEMANTINE HYDROCHLORIDE TABLETS.
 
MEMANTINE HYDROCHLORIDE tablets, for oral use
 
Initial U.S. Approval: 2003",6719,memantine,10069339,acute kidney injury,500000401,acute kidney injury,6,1,,,,
